Year,State,County,HAI,Facility_ID,Facility_Name,Facility_Type,Infections_Reported,Patient_Days,Rate,Rate_CI_95_Lower_Limit,Rate_CI_95_Upper_Limit,Comparison,Months,Rate_2015,Notes
2022,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),60000027,Lac/Harbor Ucla Medical Center,Major Teaching,12,88357,1.36,0.74,2.31,Worse,12,0.84,
2022,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),60000038,Lac/Olive View-Ucla Medical Center,Major Teaching,2,49475,0.4,0.07,1.34,Same,12,0.93,
2022,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),60000028,Lac/Rancho Los Amigos National Rehabilitation Center,"Community, 125-250 Beds",0,16289,0,0,1.84,Same,12,0,
2022,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),60000028,"Lac/Rancho Los Amigos National Rehabilitation Center, Rehabilitation Unit",Rehabilitation Unit,0,23666,0,0,1.27,Same,12,,
2022,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000047,Lakewood Regional Medical Center,"Community, 125-250 Beds",3,48848,0.61,0.16,1.67,Same,12,0.75,
2022,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000085,Los Angeles Community Hospital,"Community, <125 Beds",4,24321,1.64,0.52,3.97,Worse,12,0.56,
2022,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),60000035,"Martin Luther King, Jr. Community Hospital","Community, 125-250 Beds",0,56187,0,0,0.53,Same,12,,
2022,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000092,Memorial Hospital Of Gardena,"Community, <125 Beds",1,30161,0.33,0.02,1.64,Same,12,0.2,
2022,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000095,Memorialcare Long Beach Medical Center,Major Teaching,4,98976,0.4,0.13,0.97,Same,12,0.78,
2022,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000095,"Memorialcare Long Beach Medical Center, Rehabilitation Unit",Rehabilitation Unit,0,6334,0,0,4.73,Same,12,0,
2022,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930001709,Memorialcare Miller Children's & Women's Hospital Long Beach,Pediatric,0,65320,0,0,0.46,Same,12,0,
2022,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000027,Mission Community Hospital,"Community, 125-250 Beds",3,24923,1.2,0.31,3.28,Same,12,0.47,
2022,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000107,Monrovia Memorial Hospital,Long-Term Acute Care,2,6647,3.01,0.5,9.94,Same,12,,
2022,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000108,Monterey Park Hospital,"Community, <125 Beds",1,17416,0.57,0.03,2.83,Same,12,0.47,
2022,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000111,Northridge Hospital Medical Center,Major Teaching,0,64022,0,0,0.47,Better,12,0,
2022,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000111,"Northridge Hospital Medical Center, Rehabilitation Unit",Rehabilitation Unit,0,6615,0,0,4.53,Same,12,0,
2022,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000112,Norwalk Community Hospital,"Community, <125 Beds",3,15650,1.92,0.49,5.22,Worse,12,,
2022,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000032,Pacific Gardens Medical Center,"Community, <125 Beds",,,,,,,0,,"Incomplete Reporter, interpret with caution"
2022,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000133,Pacifica Hospital Of The Valley,"Community, <125 Beds",0,11109,0,0,2.7,Same,12,0.43,
2022,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000077,Palmdale Regional Medical Center,"Community, 125-250 Beds",1,46194,0.22,0.01,1.07,Same,12,0.27,
2022,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000052,Pih Health Downey Hospital,Major Teaching,0,34418,0,0,0.87,Same,12,0.35,
2022,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000068,Pih Health Good Samaritan Hospital,Major Teaching,4,64507,0.62,0.2,1.5,Same,12,0.92,
2022,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000068,"Pih Health Good Samaritan Hospital, Rehabilitation Unit",Rehabilitation Unit,0,6779,0,0,4.42,Same,12,,
2022,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000099,Pih Health Whittier Hospital,Major Teaching,1,102071,0.1,0,0.48,Better,12,0.14,
2022,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000099,"Pih Health Whittier Hospital, Rehabilitation Unit",Rehabilitation Unit,0,4018,0,0,7.46,Same,12,,
2022,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000123,Pomona Valley Hospital Medical Center,Major Teaching,1,100842,0.1,0,0.49,Better,12,0.09,
2022,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000091,Providence Cedars-Sinai Tarzana Medical Center,"Community, 125-250 Beds",1,52797,0.19,0.01,0.93,Same,12,0.71,
2022,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000066,Providence Holy Cross Medical Center,"Community, >250 Beds",4,86403,0.46,0.15,1.12,Same,12,0.37,
2022,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000066,"Providence Holy Cross Medical Center, Rehabilitation Unit",Rehabilitation Unit,0,4437,0,0,6.75,Same,12,0,
2022,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000157,Providence Little Company Of Mary Medical Center San Pedro,"Community, >250 Beds",0,20278,0,0,1.48,Same,12,1.09,
2022,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000157,"Providence Little Company Of Mary Medical Center San Pedro, Rehabilitation Unit",Rehabilitation Unit,0,5697,0,0,5.26,Same,12,,
2022,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000081,Providence Little Company Of Mary Medical Center Torrance,"Community, >250 Beds",2,81676,0.24,0.04,0.81,Same,12,0.37,
2022,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000101,Providence Saint Joseph Medical Center,"Community, >250 Beds",2,80779,0.25,0.04,0.82,Same,12,0,
2022,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000101,"Providence Saint Joseph Medical Center, Rehabilitation Unit",Rehabilitation Unit,0,2888,0,0,10.37,Same,12,3.45,
2022,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000162,Ronald Reagan Ucla Medical Center,Major Teaching,29,160483,1.81,1.23,2.56,Worse,12,4.78,
2022,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000100,Saint John's Health Center,"Community, >250 Beds",3,60179,0.5,0.13,1.36,Same,12,0,
2022,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000125,San Dimas Community Hospital,"Community, <125 Beds",0,25592,0,0,1.17,Same,12,0,
2022,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000041,San Gabriel Valley Medical Center,"Community, 125-250 Beds",0,36732,0,0,0.82,Same,12,0.21,
2022,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000049,Santa Monica - Ucla Medical Center And Orthopaedic Hospital,Major Teaching,8,90708,0.88,0.41,1.67,Same,12,0.41,
2022,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000140,Sherman Oaks Hospital,"Community, 125-250 Beds",2,20734,0.96,0.16,3.19,Same,12,0.92,
2022,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000015,Southern California Hospital At Culver City,"Community, >250 Beds",1,42666,0.23,0.01,1.16,Same,12,0,
2022,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000015,"Southern California Hospital At Culver City, Rehabilitation Unit",Rehabilitation Unit,0,4924,0,0,6.08,Same,12,0,
2022,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000064,Southern California Hospital At Hollywood,"Community, <125 Beds",0,20764,0,0,1.44,Same,12,0,
2022,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000128,St. Francis Medical Center,"Community, >250 Beds",4,82321,0.49,0.15,1.17,Same,12,0.3,
2022,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000103,St. Mary Medical Center,"Community, >250 Beds",3,62004,0.48,0.12,1.32,Same,12,0,
2022,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000103,"St. Mary Medical Center, Rehabilitation Unit",Rehabilitation Unit,0,4499,0,0,6.66,Same,12,0,
2022,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000127,Torrance Memorial Medical Center,"Community, >250 Beds",1,127119,0.08,0,0.39,Same,12,0.1,
2022,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000096,Usc Arcadia Hospital,"Community, >250 Beds",0,59737,0,0,0.5,Same,12,0.28,
2022,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000096,"Usc Arcadia Hospital, Rehabilitation Unit",Rehabilitation Unit,0,7049,0,0,4.25,Same,12,0,
2022,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000163,Usc Kenneth Norris Jr. Cancer Hospital,Major Teaching,4,13606,2.94,0.93,7.09,Worse,12,7.25,
2022,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000187,Usc Verdugo Hills Hospital,Major Teaching,1,25463,0.39,0.02,1.94,Same,12,0.53,
2022,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000129,Valley Presbyterian Hospital,"Community, >250 Beds",2,63380,0.32,0.05,1.04,Same,12,0.66,
2022,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000129,"Valley Presbyterian Hospital, Rehabilitation Unit",Rehabilitation Unit,0,3993,0,0,7.5,Same,12,0,
2022,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000188,West Covina Medical Center,"Community, <125 Beds",0,873,0,0,34.32,Same,12,0,
2022,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000028,West Hills Hospital & Medical Center,"Community, 125-250 Beds",1,39417,0.25,0.01,1.25,Same,12,0.86,
2022,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000151,Whittier Hospital Medical Center,"Community, 125-250 Beds",1,23405,0.43,0.02,2.11,Same,12,0,
2022,California,Madera,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),40000111,Madera Community Hospital,"Community, <125 Beds",0,17715,0,0,1.69,Same,12,0,
2022,California,Madera,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),40000129,Valley Children's Hospital,Pediatric,0,67975,0,0,0.44,Same,12,0.13,
2022,California,Marin,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),110000944,Kaiser Foundation Hospital - San Rafael,"Community, <125 Beds",0,22798,0,0,1.31,Same,12,0,
2022,California,Marin,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),110000946,Kentfield Hospital,Long-Term Acute Care,3,27619,1.09,0.28,2.96,Same,12,,
2022,California,Marin,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),110000953,Marinhealth Medical Center,"Community, 125-250 Beds",0,46212,0,0,0.65,Same,12,0.52,
2022,California,Marin,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),110000982,Novato Community Hospital,"Community, <125 Beds",0,7141,0,0,4.2,Same,12,0,
2022,California,Mariposa,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),40000105,John C. Fremont Healthcare District,Critical Access,0,3468,0,0,8.64,Same,12,0,
2022,California,Mendocino,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),110000008,Adventist Health Howard Memorial,Critical Access,0,7863,0,0,3.81,Same,12,0,
2022,California,Mendocino,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),110000023,Adventist Health Mendocino Coast,Critical Access,0,4449,0,0,6.73,Same,12,0,
2022,California,Mendocino,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),110000070,Adventist Health Ukiah Valley,Major Teaching,0,15136,0,0,1.98,Same,12,0,
2022,California,Merced,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),40000110,Memorial Hospital Los Banos,"Community, <125 Beds",0,6651,0,0,4.5,Same,12,0,
2022,California,Merced,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),40000113,Mercy Medical Center,Major Teaching,0,57379,0,0,0.52,Same,12,0.42,
2022,California,Modoc,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),230000011,Modoc Medical Center,Critical Access,0,477,0,0,62.8,Same,4,0,"Incomplete Reporter, interpret with caution"
2022,California,Modoc,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),230000021,Surprise Valley Community Hospital,Critical Access,0,30,0,0,998.58,Same,12,,
2022,California,Mono,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),240000005,Mammoth Hospital,Critical Access,0,1925,0,0,15.56,Same,12,0,
2022,California,Monterey,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),70000137,Community Hospital Of The Monterey Peninsula,"Community, >250 Beds",0,58972,0,0,0.51,Same,12,0,
2022,California,Monterey,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),70000137,"Community Hospital Of The Monterey Peninsula, Rehabilitation Unit",Rehabilitation Unit,0,3495,0,0,8.57,Same,12,0,
2022,California,Monterey,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),70000141,George L. Mee Memorial Hospital,Critical Access,0,2392,0,0,12.52,Same,12,0,
2022,California,Monterey,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),70000145,Natividad Medical Center,Major Teaching,0,39237,0,0,0.76,Same,12,0,
2022,California,Monterey,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),70000145,"Natividad Medical Center, Rehabilitation Unit",Rehabilitation Unit,0,9525,0,0,3.15,Same,12,,
2022,California,Monterey,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),70000147,Salinas Valley Health Medical Center,"Community, >250 Beds",0,44230,0,0,0.68,Same,12,0,
2022,California,Napa,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),110000058,Adventist Health St. Helena,"Community, <125 Beds",1,13820,0.72,0.04,3.57,Same,12,0.6,
2022,California,Napa,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),110000041,Providence Queen Of The Valley Medical Center,"Community, 125-250 Beds",0,22465,0,0,1.33,Same,12,0,
2022,California,Napa,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),110000041,"Providence Queen Of The Valley Medical Center, Rehabilitation Unit",Rehabilitation Unit,0,2967,0,0,10.1,Same,12,0,
2022,California,Nevada,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),230000262,Sierra Nevada Memorial Hospital,"Community, <125 Beds",0,19845,0,0,1.51,Same,12,0,
2022,California,Nevada,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),230000265,Tahoe Forest Hospital,Critical Access,0,7190,0,0,4.17,Same,12,0,
2022,California,Orange,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),60000002,Ahmc Anaheim Regional Medical Center,"Community, 125-250 Beds",0,31383,0,0,0.95,Same,12,0,
2022,California,Orange,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),60000001,"Anaheim Community Hospital, Llc","Community, <125 Beds",,,,,,,0,,"Incomplete Reporter, interpret with caution"
2022,California,Orange,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),60000074,Anaheim Global Medical Center,"Community, 125-250 Beds",0,6639,0,0,4.51,Same,7,0,"Incomplete Reporter, interpret with caution"
2022,California,Orange,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),60000006,Chapman Global Medical Center,"Community, <125 Beds",0,6864,0,0,4.36,Same,12,0,
2022,California,Orange,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),60001207,Children's Hospital At Mission,Pediatric,0,10454,0,0,2.87,Same,12,0,
2022,California,Orange,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),60000007,Children's Hospital Of Orange County,Pediatric,2,75296,0.27,0.04,0.88,Same,12,0,
2022,California,Orange,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),60000008,College Hospital Costa Mesa,"Community, 125-250 Beds",0,40229,0,0,0.74,Same,12,0,
2022,California,Orange,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),60001097,Encompass Health Rehabilitation Hospital Of Tustin,Free-Standing Rehabilitation,0,17060,0,0,1.76,Same,12,0,
2022,California,Orange,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),60000013,Foothill Regional Medical Center,"Community, <125 Beds",0,21559,0,0,1.39,Same,12,,
2022,California,Orange,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),60000011,Fountain Valley Regional Hospital And Medical Center,"Community, >250 Beds",1,77645,0.13,0.01,0.64,Same,12,0.7,
2022,California,Orange,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),60000058,Garden Grove Hospital And Medical Center,"Community, 125-250 Beds",0,14669,0,0,2.04,Same,12,0,
2022,California,Orange,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),60001674,Healthbridge Children's Hospital - Orange,Pediatric,0,595,0,0,50.35,Same,12,0,
2022,California,Orange,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),60001022,Hoag Hospital Irvine,"Community, <125 Beds",2,29433,0.68,0.11,2.25,Same,12,0,
2022,California,Orange,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),60000014,Hoag Memorial Hospital Presbyterian,"Community, >250 Beds",3,125281,0.24,0.06,0.65,Same,12,0.09,
2022,California,Orange,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),630012891,Hoag Orthopedic Institute,"Community, <125 Beds",0,4585,0,0,6.53,Same,12,0,
2022,California,Orange,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),60000015,Huntington Beach Hospital,"Community, <125 Beds",2,9520,2.1,0.35,6.94,Worse,12,0,
